# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Aug 23 10:58:49 CDT 2024 [seed=1724428728666]
# -beagle_sse old_beauti_sat1.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(untitled0)	age(untitled0)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.frequencies1	CP1.frequencies2	CP1.frequencies3	CP1.frequencies4	CP2.frequencies1	CP2.frequencies2	CP2.frequencies3	CP2.frequencies4	CP3.frequencies1	CP3.frequencies2	CP3.frequencies3	CP3.frequencies4	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
1400	-4788.009772958435	-47.271887175326995	-4740.737885783108	2.856048977365689	2013.8925849024158	7.966250950760622	2.856048977365689	2013.8925849024158	1.1450088797906526	7.97144455640671	3.8464207396925665	4.237308846426445	0.23632457108510854	0.2504836015351905	0.24897296845210892	0.26421885892759195	0.23587917638493908	0.2530423517593244	0.2656385948664256	0.24543987698931094	0.26053250778388043	0.26369837774617316	0.25430729575500316	0.2214618187149432	0.39431288877413634	0.31658797567075053	0.2890991355551131	1.1793702238900639	0.9512029632653004	0.8686114936451351	0.19765834011556205	0.19765834011556205	-4740.737885783108	0.0	-44.140949074013285
1500	-4695.5976344977835	-50.20004383508889	-4645.397590662695	2.866212209748613	2013.8824216700327	8.213695130657356	2.866212209748613	2013.8824216700327	1.7894813093923418	8.136788134561227	5.35425363174088	4.237308846426445	0.23632457108510854	0.2504836015351905	0.24897296845210892	0.26421885892759195	0.2275619340383024	0.2530423517593244	0.27395583721306227	0.24543987698931094	0.26053250778388043	0.2828102833361303	0.25430729575500316	0.20234991312498604	0.4013176325072958	0.3095832319375911	0.2890991355551131	1.2003210637435409	0.9301568923215804	0.8686114936451351	0.19765834011556205	0.19765834011556196	-4645.397590662695	0.0	-46.11493947385709
1600	-4521.350903898195	-50.92631687476635	-4470.424587023428	2.8528041162121025	2013.8958297635693	8.112750246897802	2.8528041162121025	2013.8958297635693	1.7894813093923418	8.95443227201726	5.35425363174088	6.273719103605215	0.23632457108510854	0.2504836015351905	0.24897296845210892	0.26421885892759195	0.2275619340383024	0.2530423517593244	0.27395583721306227	0.24543987698931094	0.26053250778388043	0.2828102833361303	0.2605870904230664	0.1960701184569228	0.4012121927152402	0.30968867172964665	0.2890991355551131	1.2000056985736371	0.9304736909695293	0.8686114936451351	0.19765834011556205	0.19765834011556202	-4470.424587023428	0.0	-46.135883558696165
1700	-4395.266410818296	-50.79193996832712	-4344.474470849969	2.8528041162121025	2013.8958297635693	8.229135841894049	2.8528041162121025	2013.8958297635693	1.5857856958880057	9.782325819006136	5.35425363174088	6.273719103605215	0.23632457108510854	0.2504836015351905	0.24897296845210892	0.26421885892759195	0.2275619340383024	0.2530423517593244	0.27395583721306227	0.24543987698931094	0.26053250778388043	0.2828102833361303	0.2605870904230664	0.1960701184569228	0.5081548020188505	0.24355214180424678	0.24829305617690264	1.5198657200654309	0.7317634806027596	0.746007773331512	0.19765834011556205	0.19765834011556188	-4344.474470849969	0.0	-45.948070161787285
1800	-4269.533666998686	-51.2286993298643	-4218.304967668822	2.8277558523807387	2013.9208780274007	8.146139701215574	2.8277558523807387	2013.9208780274007	1.5857856958880057	13.551554470773894	5.35425363174088	6.273719103605215	0.22942273709929456	0.2573854355210045	0.24897296845210892	0.26421885892759195	0.2275619340383024	0.2530423517593244	0.27395583721306227	0.24543987698931094	0.26053250778388043	0.2828102833361303	0.2605870904230664	0.1960701184569228	0.5081548020188505	0.24355214180424678	0.24829305617690264	1.5198657200654309	0.7317634806027596	0.746007773331512	0.1473328881275984	0.14733288812759834	-4218.304967668822	0.0	-46.326013043469445
1900	-4206.5899477332505	-49.421389216099136	-4157.168558517152	2.8127838534789573	2013.9358500263024	7.929281758244526	2.8127838534789573	2013.9358500263024	1.5857856958880057	13.551554470773894	3.933024518023449	9.245841343510063	0.23049897632259056	0.2573854355210045	0.24789672922881292	0.26421885892759195	0.2275619340383024	0.25263585284978046	0.27395583721306227	0.24584637589885489	0.26053250778388043	0.2828102833361303	0.2605870904230664	0.1960701184569228	0.5661777743457839	0.18552916947731346	0.24829305617690264	1.6934095422740414	0.5574308228386554	0.746007773331512	0.11496610840330064	0.1149661084033006	-4157.168558517152	0.0	-44.68618983110709
2000	-4103.574705986717	-49.872175709508575	-4053.702530277209	2.7869067068377635	2013.9617271729437	8.236969778332053	2.7869067068377635	2013.9617271729437	1.5857856958880057	13.551554470773894	3.350243144935542	9.245841343510063	0.24142961040505562	0.2909385874605474	0.2582524607816384	0.2093793413527585	0.2275619340383024	0.25263585284978046	0.27395583721306227	0.24584637589885489	0.26053250778388043	0.2828102833361303	0.2605870904230664	0.1960701184569228	0.5661777743457839	0.18552916947731346	0.24829305617690264	1.6934095422740414	0.5574308228386554	0.746007773331512	0.14008307959986938	0.14008307959986938	-4053.702530277209	0.0	-45.005012363027845
2100	-4086.671069964785	-50.61345255940607	-4036.057617405379	2.80061955749682	2013.9480143222845	8.374435305067436	2.80061955749682	2013.9480143222845	1.1079728322189075	13.551554470773894	3.350243144935542	9.245841343510063	0.24142961040505562	0.2909385874605474	0.2536654425902297	0.21396635954416715	0.2275619340383024	0.25263585284978046	0.27395583721306227	0.24584637589885489	0.27361285262694646	0.26972993849306426	0.2605870904230664	0.1960701184569228	0.5661777743457839	0.18552916947731346	0.24829305617690264	1.6934095422740414	0.5574308228386554	0.746007773331512	0.14008307959986938	0.14008307959986938	-4036.057617405379	0.0	-46.093856101046285
2200	-4036.1160149310203	-48.988267988445074	-3987.1277469425754	2.80061955749682	2013.9480143222845	8.359377924195872	2.80061955749682	2013.9480143222845	1.643094487124699	13.551554470773894	2.7991572775243765	9.245841343510063	0.20236905830781385	0.33996811035243535	0.2536654425902297	0.20399738874952092	0.2275619340383024	0.25263585284978046	0.27395583721306227	0.24584637589885489	0.27361285262694646	0.26972993849306426	0.2605870904230664	0.1960701184569228	0.5661777743457839	0.18464950669897962	0.2491727189552365	1.6934095422740414	0.5547878360364796	0.7486507601336878	0.14008307959986938	0.14008307959986943	-3987.1277469425754	0.0	-44.26925350502536
2300	-3987.457208119909	-48.59436859805009	-3938.862839521859	2.789304328465669	2013.9593295513157	8.671227028085557	2.789304328465669	2013.9593295513157	1.2018974432099818	13.551554470773894	2.8029225645834224	8.09464511904676	0.20236905830781385	0.33996811035243535	0.2536654425902297	0.20399738874952092	0.2275619340383024	0.25263585284978046	0.27395583721306227	0.24584637589885489	0.27361285262694646	0.26972993849306426	0.2605870904230664	0.1960701184569228	0.6285062077937938	0.19128891970896383	0.18020487249724232	1.8798307843968223	0.5747362542164777	0.5414337305485326	0.11811795641967161	0.11811795641967161	-3938.862839521859	0.0	-44.66852494394704
2400	-3941.001834912165	-48.47412890673302	-3892.5277060054323	2.7698956113665956	2013.9787382684149	8.926751329705183	2.7698956113665956	2013.9787382684149	1.2018974432099818	13.551554470773894	2.8029225645834224	6.672303874522348	0.1791536932276536	0.3631834754325956	0.2536654425902297	0.20399738874952092	0.2275619340383024	0.24780336304597836	0.27395583721306227	0.250678865702657	0.27361285262694646	0.26972993849306426	0.2605870904230664	0.1960701184569228	0.7258450999764274	0.17579708736524793	0.09835781265832465	2.170966565992844	0.5281903397655858	0.2955205189416027	0.11811795641967161	0.1181179564196716	-3892.5277060054323	0.0	-44.84886411065475
2500	-3935.5889685239263	-50.53043746134069	-3885.0585310625856	2.7722456686144485	2013.976388211167	9.125102958846151	2.7722456686144485	2013.976388211167	1.2018974432099818	13.551554470773894	3.410439594254023	6.672303874522348	0.1791536932276536	0.3631834754325956	0.2536654425902297	0.20399738874952092	0.2275619340383024	0.24780336304597836	0.27395583721306227	0.250678865702657	0.261148320807243	0.26972993849306426	0.2605870904230664	0.2085346502766263	0.7587112725717131	0.10305149083973182	0.13823723658855505	2.2692676523524993	0.30962288838664875	0.41534006084106767	0.11768544128156559	0.11768544128156552	-3885.0585310625856	0.0	-46.68616916193174
2600	-3931.950116489405	-49.9216701249058	-3882.0284463644994	2.7822406505702157	2013.9663932292112	9.406755892151159	2.7822406505702157	2013.9663932292112	1.2018974432099818	13.551554470773894	3.410439594254023	6.672303874522348	0.1791536932276536	0.3631834754325956	0.2536654425902297	0.20399738874952092	0.2275619340383024	0.24780336304597836	0.27395583721306227	0.250678865702657	0.261148320807243	0.26972993849306426	0.2605870904230664	0.2085346502766263	0.7587112725717131	0.10305149083973182	0.13823723658855505	2.2692676523524993	0.30962288838664875	0.41534006084106767	0.11768544128156559	0.11768544128156554	-3882.0284463644994	0.0	-46.05945485599814
2700	-3920.070697901555	-51.13178814709564	-3868.9389097544595	2.765038389663584	2013.9835954901178	9.611740232482529	2.765038389663584	2013.9835954901178	1.2018974432099818	13.551554470773894	3.410439594254023	6.672303874522348	0.18234939214900597	0.3631834754325956	0.2504697436688773	0.20399738874952092	0.2275619340383024	0.24124177490210263	0.27395583721306227	0.25724045384653277	0.261148320807243	0.26972993849306426	0.2605870904230664	0.2085346502766263	0.8277831331454728	0.10305149083973182	0.06916537601479533	2.4758581493627037	0.30962288838664875	0.20781051611718052	0.11270327210411613	0.11270327210411617	-3868.9389097544595	0.0	-47.325743525522896
2800	-3912.835865019891	-53.86756827981087	-3858.9682967400804	2.7896815695394084	2013.958952310242	9.942825772961513	2.7896815695394084	2013.958952310242	1.2018974432099818	17.140478755295184	3.410439594254023	6.672303874522348	0.18234939214900597	0.3631834754325956	0.2504697436688773	0.20399738874952092	0.22944659939515044	0.2393571095452546	0.27395583721306227	0.25724045384653277	0.261148320807243	0.26972993849306426	0.2605870904230664	0.2085346502766263	0.8277831331454728	0.10305149083973182	0.06916537601479533	2.4758581493627037	0.30962288838664875	0.20781051611718052	0.11193774106609639	0.11193774106609636	-3858.9682967400804	0.0	-49.55799904638365
2900	-3913.520716361243	-54.49549740889391	-3859.0252189523494	2.8124566715484645	2013.936177208233	10.30078803133356	2.8124566715484645	2013.936177208233	1.9193873017459255	17.140478755295184	3.410439594254023	6.672303874522348	0.18234939214900597	0.3631834754325956	0.2504697436688773	0.20399738874952092	0.22944659939515044	0.2364157764812317	0.2768971702770852	0.25724045384653277	0.261148320807243	0.26972993849306426	0.2631929059430122	0.20592883475668047	0.7544852994580434	0.10305149083973182	0.14246320970222473	2.2566279771120668	0.30962288838664875	0.4280371891507752	0.11168902369265891	0.1116890236926589	-3859.0252189523494	0.0	-49.69911293059202
3000	-3904.58878005151	-58.447911576308805	-3846.1408684752014	2.8124566715484645	2013.936177208233	10.920584630677453	2.8124566715484645	2013.936177208233	1.3575723689956132	17.140478755295184	3.410439594254023	7.597936979342883	0.15458261838970913	0.3631834754325956	0.2782365174281742	0.20399738874952092	0.23514913668407258	0.2364157764812317	0.2950807025411125	0.23335438429358338	0.261148320807243	0.26972993849306426	0.2631929059430122	0.20592883475668047	0.7544852994580434	0.10305149083973182	0.14246320970222473	2.2566279771120668	0.30962288838664875	0.4280371891507752	0.09352125405864528	0.09352125405864528	-3846.1408684752014	0.0	-54.03502056434383
3100	-3900.595930276602	-58.16579152886452	-3842.430138747737	2.8160908708268857	2013.9325430089546	11.012208023575567	2.8160908708268857	2013.9325430089546	2.4327372119160664	17.140478755295184	2.6089080885793487	5.317611409927996	0.15458261838970913	0.3631834754325956	0.2782365174281742	0.20399738874952092	0.27692585742796105	0.2364157764812317	0.2950807025411125	0.1915776635496949	0.261148320807243	0.26972993849306426	0.2631929059430122	0.20592883475668047	0.766191952334745	0.09134483796303022	0.14246320970222473	2.291641993182201	0.2744497176980135	0.4280371891507752	0.09340056375083672	0.09340056375083672	-3842.430138747737	0.0	-54.001855788970644
3200	-3891.8729841274503	-58.48715463126361	-3833.3858294961865	2.824429828248993	2013.9242040515323	11.20314992510527	2.824429828248993	2013.9242040515323	1.7252244913737957	17.140478755295184	2.6089080885793487	5.317611409927996	0.15458261838970913	0.3631834754325956	0.2782365174281742	0.20399738874952092	0.27953681266905894	0.2364157764812317	0.32939474079944964	0.15465267005025987	0.3056842583099531	0.26972993849306426	0.21865696844030205	0.20592883475668047	0.8033700160872056	0.09134483796303022	0.10528514594976413	2.40283973137395	0.2744497176980135	0.31633400669451855	0.0916873335918121	0.09168733359181208	-3833.3858294961865	0.0	-54.68609007281991
3300	-3885.32683900986	-59.21810967403137	-3826.1087293358287	2.800490330688589	2013.948143549093	11.215851115591272	2.800490330688589	2013.948143549093	1.7252244913737957	17.140478755295184	3.0231645667854505	5.317611409927996	0.15458261838970913	0.3631834754325956	0.2782365174281742	0.20399738874952092	0.27953681266905894	0.21483176206827112	0.35097875521241023	0.15465267005025987	0.2736650817726211	0.26972993849306426	0.250676144977634	0.20592883475668047	0.8033700160872056	0.09134483796303022	0.10528514594976413	2.40283973137395	0.2744497176980135	0.31633400669451855	0.10093081066422754	0.10093081066422756	-3826.1087293358287	0.0	-55.114299305212825
3400	-3891.5681954533547	-59.49128739893724	-3832.0769080544173	2.800490330688589	2013.948143549093	11.530278401702496	2.800490330688589	2013.948143549093	1.7252244913737957	17.140478755295184	3.0231645667854505	5.317611409927996	0.15458261838970913	0.3631834754325956	0.2782365174281742	0.20399738874952092	0.27953681266905894	0.21483176206827112	0.35097875521241023	0.15465267005025987	0.271172955460825	0.3043051952590259	0.250676144977634	0.173845704302515	0.8033700160872056	0.09134483796303022	0.10528514594976413	2.40283973137395	0.2744497176980135	0.31633400669451855	0.09796688441993345	0.09796688441993344	-3832.0769080544173	0.0	-55.41864360179967
3500	-3885.5206739188916	-59.558562041642126	-3825.9621118772493	2.8056647709991833	2013.9429691087823	11.525740872442615	2.8056647709991833	2013.9429691087823	1.7252244913737957	17.140478755295184	3.0231645667854505	5.317611409927996	0.15458261838970913	0.3631834754325956	0.2782365174281742	0.20399738874952092	0.27953681266905894	0.21483176206827112	0.35097875521241023	0.15465267005025987	0.271172955460825	0.3043051952590259	0.250676144977634	0.173845704302515	0.7575279826896375	0.130854834058817	0.11161718325154549	2.2657284912119926	0.39315929687671836	0.33535890058759804	0.09796688441993345	0.09796688441993341	-3825.9621118772493	0.0	-55.486165967566905
3600	-3883.7299174859627	-61.2522838511985	-3822.477633634764	2.845180101161432	2013.90345377862	11.853430415006532	2.845180101161432	2013.90345377862	1.7252244913737957	17.140478755295184	3.0231645667854505	5.317611409927996	0.15458261838970913	0.3631834754325956	0.2782365174281742	0.20399738874952092	0.26624960545054466	0.21483176206827112	0.3642659624309245	0.15465267005025987	0.271172955460825	0.3043051952590259	0.250676144977634	0.173845704302515	0.7536698259899667	0.130854834058817	0.11547533995121632	2.254188936558226	0.39315929687671836	0.34695090776251813	0.08344473053327503	0.08344473053327502	-3822.477633634764	0.0	-57.41416211714915
3700	-3881.329719367965	-61.9038419738134	-3819.4258773941515	2.794320027041034	2013.9543138527404	11.938372768694771	2.794320027041034	2013.9543138527404	1.7252244913737957	17.140478755295184	3.0231645667854505	5.317611409927996	0.15458261838970913	0.3631834754325956	0.2782365174281742	0.20399738874952092	0.26624960545054466	0.21483176206827112	0.3642659624309245	0.15465267005025987	0.2753864246747034	0.3043051952590259	0.250676144977634	0.1696322350886366	0.7536698259899667	0.130854834058817	0.11547533995121632	2.254188936558226	0.39315929687671836	0.34695090776251813	0.08689657875926879	0.08689657875926882	-3819.4258773941515	0.0	-58.00072596895717
3800	-3877.264859840639	-62.5610858552368	-3814.703773985402	2.794320027041034	2013.9543138527404	12.124831478107998	2.794320027041034	2013.9543138527404	1.7252244913737957	17.140478755295184	3.0231645667854505	5.317611409927996	0.15458261838970913	0.3861893735678547	0.2782365174281742	0.18099149061426184	0.26624960545054466	0.21483176206827112	0.3642659624309245	0.15465267005025987	0.25210892554940484	0.3043051952590259	0.250676144977634	0.19290973421393517	0.7536698259899667	0.130854834058817	0.11547533995121632	2.254188936558226	0.39315929687671836	0.34695090776251813	0.08689657875926879	0.0868965787592688	-3814.703773985402	0.0	-58.64951608813578
3900	-3880.0867455043945	-63.635723820735556	-3816.451021683659	2.794320027041034	2013.9543138527404	12.488464661933254	2.794320027041034	2013.9543138527404	1.7252244913737957	17.80345214503753	3.0231645667854505	5.317611409927996	0.15458261838970913	0.4044411303007619	0.259984760695267	0.18099149061426184	0.26624960545054466	0.21483176206827112	0.3642659624309245	0.15465267005025987	0.25210892554940484	0.3043051952590259	0.250676144977634	0.19290973421393517	0.7536698259899667	0.130854834058817	0.11547533995121632	2.254188936558226	0.39315929687671836	0.34695090776251813	0.07597708322943882	0.07597708322943882	-3816.451021683659	0.0	-59.82770688333193
4000	-3884.7393188283195	-63.80517730695645	-3820.934141521363	2.7946088820636463	2013.9540249977179	12.394940183042893	2.7946088820636463	2013.9540249977179	2.4968356056744034	17.80345214503753	3.0231645667854505	5.317611409927996	0.15458261838970913	0.4044411303007619	0.2445831085845534	0.19639314272497543	0.26624960545054466	0.21483176206827112	0.3642659624309245	0.15465267005025987	0.25210892554940484	0.3043051952590259	0.250676144977634	0.19290973421393517	0.7536698259899667	0.13995525519673654	0.10637491881329679	2.254188936558226	0.42050192584110385	0.31960827879813264	0.07640514400531546	0.07640514400531548	-3820.934141521363	0.0	-59.622725649968196
4100	-3882.028628201514	-66.07601667633918	-3815.9526115251747	2.8181727121765836	2013.9304611676048	13.03926720352642	2.8181727121765836	2013.9304611676048	2.5010806574814546	17.80345214503753	3.0231645667854505	6.323954057845498	0.18447424750691827	0.4044411303007619	0.21469147946734427	0.19639314272497543	0.26624960545054466	0.21483176206827112	0.3642659624309245	0.15465267005025987	0.3127023580913658	0.28500714040446706	0.26003165824107966	0.14225884326308738	0.7536698259899667	0.13943632416155144	0.10689384984848188	2.254188936558226	0.4189427739581159	0.3211674306811205	0.08114503486953971	0.08114503486953968	-3815.9526115251747	0.0	-61.518709514998626
4200	-3876.207582134407	-65.67418015672203	-3810.533401977685	2.8233682762748575	2013.9252656035067	13.42617046137435	2.8233682762748575	2013.9252656035067	2.5010806574814546	16.288347168679305	3.0231645667854505	7.58635514516999	0.18447424750691827	0.4044411303007619	0.21469147946734427	0.19639314272497543	0.26624960545054466	0.21483176206827112	0.3642659624309245	0.15465267005025987	0.3127023580913658	0.28500714040446706	0.26003165824107966	0.14225884326308738	0.7536698259899667	0.12420496356789701	0.12212521044213631	2.254188936558226	0.3731794587199087	0.3669307459193277	0.0842187187123248	0.08421871871232482	-3810.533401977685	0.0	-60.94267262897198
